agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu,county_name,county_fips
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34830,,0,,sed,INM,150268,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34835,,0,,sed,IMM,150045,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34840,,0,,sed,IMM,150060,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34845,,0,,sed,IMM,150078,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34850,,0,,sed,IMM,150086,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34855,,0,,sed,IMM,150102,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34860,,0,,sed,IMM,150128,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34870,,0,,sed,IMM,150144,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34875,,0,,sed,IMM,150177,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34880,,0,,sed,IMM,149559,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34885,,0,,sed,IMM,149575,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34890,,0,,sed,IMM,149583,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34895,,0,,sed,IMM,149591,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34900,,0,,sed,INM,149617,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34905,,0,,sed,IMM,149625,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34910,,0,,sed,IMM,149633,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34915,,0,,sed,IMM,149641,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34920,,0,,sed,IMM,149658,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34925,,0,,sed,IMM,149674,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34930,,0,,sed,IMM,149682,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34935,,0,,sed,NUT,153049,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34940,,0,,sed,INM,149740,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34945,,0,,sed,IMM,149823,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34950,,0,,sed,IMN,154310,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34955,,0,,sed,IMM,149849,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34960,,0,,sed,INM,149856,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34965,,0,,sed,IMM,149864,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34970,,0,,sed,INN,152744,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34975,,0,,sed,IMM,149872,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34980,,0,,sed,RAD,149906,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34985,,0,,sed,IMM,149922,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,35000,,0,,sed,RAD,150185,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,35005,,0,,sed,IMM,150193,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,35010,,0,,sed,IMM,150227,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,35015,,0,,sed,IMM,150219,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,35020,,0,,sed,IMM,150235,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,49266,,0,,sed,OOT,701250,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,49267,,0,,sed,INN,150037,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,49269,,0,,sed,INN,17294661,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,49274,,0,,sed,IMM,149930,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,50280,,0,,sed,INF,0,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70300,,0,,wat,PHY,1642222,0,1955-05-01,1966-09-14,282,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70301,,0,,wat,PHY,1642222,0,1955-05-01,1966-09-14,292,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70302,,0,,wat,PHY,1642222,0,1955-05-01,1963-06-21,293,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70303,,0,,wat,PHY,1642222,0,1955-05-01,1966-09-14,301,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70331,,0,,wat,SED,17164666,0,1977-11-03,1980-04-01,18,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70332,,0,,wat,SED,17164666,0,1977-11-03,1980-04-01,18,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70333,,0,,wat,SED,17164666,0,1977-11-03,1980-04-01,17,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70334,,0,,wat,SED,17164666,0,1977-12-16,1980-04-01,15,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70335,,0,,wat,SED,17164666,0,1978-01-12,1978-01-12,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70337,,0,,wat,SED,17164666,0,1977-12-16,1980-01-24,8,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70338,,0,,wat,SED,17164666,0,1977-12-16,1980-02-20,9,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70339,,0,,wat,SED,17164666,0,1977-12-16,1980-02-20,9,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70340,,0,,wat,SED,17164666,0,1977-12-16,1980-02-20,9,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,70341,,0,,wat,SED,17164666,0,1977-12-16,1980-02-20,9,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,71851,,0,,wat,NUT,197186,0,1955-05-01,1966-09-14,292,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,71885,,0,,wat,IMM,149559,0,1960-10-01,1963-06-21,101,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,71999,,0,,sed,INF,0,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80154,,0,,wat,SED,17164666,0,1977-11-03,1980-04-01,19,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80155,,0,,wat,SED,17164591,0,1977-11-03,1980-04-01,19,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80164,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80165,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80166,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80167,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80168,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80169,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80170,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,41,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80171,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,39,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80172,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,37,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80173,,0,,wat,SED,17136284,0,1977-11-03,1980-06-10,26,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80174,,0,,wat,SED,17136284,0,1978-01-04,1980-06-10,2,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80175,,0,,wat,SED,17136284,0,1980-06-10,1980-06-10,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80225,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80226,,0,,wat,SED,17136284,0,1977-12-01,1978-12-06,3,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80227,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80228,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80229,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80230,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80231,,0,,wat,SED,17136284,0,1977-12-01,1980-04-01,4,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80232,,0,,wat,SED,17136284,0,1977-12-16,1980-04-01,2,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80233,,0,,wat,SED,17136284,0,1977-12-16,1977-12-16,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,80234,,0,,wat,SED,17136284,0,1977-12-16,1977-12-16,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,sv,,,0,,wat,,0,0,1919-02-26,2014-09-17,132,Glenn,06021
USGS,11390655,SF WILLOW C NR FRUTO CA,ST,39.5409919,-122.3897102,F,NAD83,,,,18020104,dv,00060,00003,10405,,wat,,1645423,0,1963-07-01,1978-09-29,5570,Glenn,06021
USGS,11390655,SF WILLOW C NR FRUTO CA,ST,39.5409919,-122.3897102,F,NAD83,,,,18020104,pk,,,0,,wat,,0,0,1963,1978-01-14,16,Glenn,06021
USGS,11390660,WALKER C A ARTOIS CA,ST,39.62543684,-122.1969283,F,NAD83,,,,18020104,dv,00060,00003,10406,,wat,,1645423,0,1965-08-01,1981-09-29,5904,Glenn,06021
USGS,11390660,WALKER C A ARTOIS CA,ST,39.62543684,-122.1969283,F,NAD83,,,,18020104,pk,,,0,,wat,,0,0,1966-02-04,1981-01-27,16,Glenn,06021
