site_no,station_name,latitude,longitude,start_year,end_year,total_measurements
342515119343501,004N026W23C002S,34.42082868,-119.5773494,1941.0,1959.0,5
342515119343502,004N026W23C004S,34.42082868,-119.5773494,1974.0,1982.0,10
342515119494301,004N028W17R003S,34.4208297,-119.8295829,1955.0,1955.0,2
342516119333501,004N026W24C001S,34.4211062,-119.5606817,1928.0,1950.0,3
342516119494001,004N028W17R001S,34.4211075,-119.8287496,1955.0,1971.0,151
342516119494002,004N028W17R005S,34.4211075,-119.8287496,1955.0,1959.0,174
342516119514501,004N029W13R001S,34.42110679,-119.863472,1941.0,1941.0,3
342518119343501,004N026W23C001S,34.42166199,-119.5773494,1941.0,1941.0,1
342518119381701,004N026W19A001S,34.4216629,-119.6390199,1943.0,1943.0,2
342518119443201,004N027W18R001S,34.4216645,-119.743193,1925.0,1941.0,3
342519119391301,004N027W13R001S,34.42194094,-119.6545764,1966.0,2021.0,550
342519119510301,004N028W18Q001S,34.42194035,-119.8518053,1941.0,1942.0,8
342519119510302,004N028W18Q002S,34.42194035,-119.8518053,1942.0,1942.0,8
342520119343701,004N026W14P001S,34.42221755,-119.577905,1941.0,1941.0,2
342520119425001,004N027W16P001S,34.42221964,-119.7148579,1931.0,1948.0,8
342520119443201,004N027W18R002S,34.42222007,-119.743193,1956.0,1966.0,85
342520119445501,004N027W18Q004S,34.42222017,-119.7495823,1984.0,2021.0,379
342521119412701,004N027W15R001S,34.42249706,-119.6918009,1948.0,1957.0,28
342521119422401,004N027W16R001S,34.4225,-119.7074444,1979.0,2021.0,2137
342521119445301,004N027W18Q002S,34.4224979,-119.7490267,1956.0,1956.0,1
342521119445302,004N027W18Q003S,34.4224979,-119.7490267,1956.0,1956.0,1
342522119344401,004N026W14N002S,34.4227731,-119.5798496,1949.0,1974.0,6
342523119402001,004N027W14R001S,34.4230523,-119.6731887,1948.0,2001.0,308
342523119402801,004N027W14Q001S,34.42305236,-119.675411,1948.0,1972.0,51
342523119412901,004N027W15Q010S,34.4230526,-119.6923565,1982.0,2013.0,332
342524119332801,004N026W13Q001S,34.42332834,-119.5587372,1941.0,1941.0,2
342524119364701,004N026W16P002S,34.42332919,-119.6140184,1943.0,1943.0,1
342524119365401,004N026W16N001S,34.4233292,-119.6159629,1931.0,1983.0,66
342524119371501,004N026W17R001S,34.4233293,-119.6217966,1974.0,1979.0,2
342524119383401,004N026W18Q002S,34.42332964,-119.6437424,1979.0,1982.0,8
342524119405201,004N027W14P001S,34.42319444,-119.6820833,1950.0,2021.0,445
342524119413101,004N027W15Q009S,34.4233304,-119.6929121,1948.0,1976.0,36
342524119413401,004N027W15R002S,34.42341667,-119.69275,2017.0,2018.0,10
342524119445901,004N027W18P001S,34.42333128,-119.7506935,1941.0,1941.0,2
342524119484101,004N028W16R001S,34.42333,-119.8123606,1941.0,1956.0,115
342524119490001,004N028W16Q001S,34.4233299,-119.8176384,1949.0,1949.0,2
342524119490002,004N028W16Q002S,34.4233299,-119.8176384,1954.0,1997.0,88
342525119441301,004N027W17L005S,34.42369444,-119.7368889,2005.0,2021.0,175
342525119444701,004N027W18Q001S,34.42319444,-119.7463056,1983.0,2021.0,400
342525119520601,004N029W13Q002S,34.4236066,-119.8693055,1986.0,1994.0,23
342526119332501,004N026W13K001S,34.42388387,-119.5579038,1950.0,1950.0,1
342526119364401,004N026W16P001S,34.4238847,-119.613185,1943.0,1979.0,94
342526119382601,004N026W18R001S,34.42388516,-119.64152,1977.0,1983.0,8
342526119383901,004N026W18Q001S,34.4238852,-119.6451314,1955.0,1955.0,1
342526119430201,004N027W16P002S,34.4238863,-119.7181915,1931.0,1948.0,6
342526119483901,004N028W16R002S,34.42388558,-119.811805,1946.0,2015.0,104
342527119445901,004N027W18P002S,34.4241646,-119.7506935,1924.0,1941.0,3
342527119511901,004N028W18P001S,34.42416244,-119.8562498,1928.0,1946.0,5
342527119513201,004N028W18N003S,34.42416237,-119.859861,1941.0,1950.0,95
342527119515701,004N029W13R002S,34.4241622,-119.8668055,1978.0,1998.0,41
342527119520401,004N029W13K001S,34.42416218,-119.8687499,1951.0,1954.0,3
342527119525801,004N029W14J003S,34.42416187,-119.88375,1989.0,1992.0,13
342528119372501,004N026W17Q002S,34.42444044,-119.6245746,1979.0,1983.0,8
342528119373701,004N026W17Q001S,34.42444049,-119.6279081,1974.0,1975.0,3
342528119440501,004N027W17L001S,34.42444215,-119.7356926,1950.0,1983.0,3
342528119493901,004N028W17R002S,34.42444078,-119.8284719,1955.0,1969.0,132
342528119493902,004N028W17R004S,34.42444078,-119.8284719,1955.0,1961.0,181
342528119493903,004N028W17R006S,34.42444078,-119.8284719,1956.0,1962.0,169
342530119410701,004N027W15J002S,34.42499694,-119.686245,1975.0,2020.0,339
342530119411701,004N027W15J001S,34.42499698,-119.689023,1949.0,1976.0,33
342531119372401,004N026W17Q003S,34.42527376,-119.6242968,1979.0,1983.0,8
342531119381401,004N026W17N001S,34.42527397,-119.6381866,1949.0,1983.0,126
342531119513201,004N028W18M001S,34.42527346,-119.859861,1928.0,1984.0,45
342532119370601,004N026W16N002S,34.42555145,-119.6192965,1977.0,1978.0,2
342532119430801,004N027W16M001S,34.425553,-119.7198583,1931.0,1948.0,7
342532119482601,004N028W15M001S,34.4255523,-119.808194,1956.0,1956.0,11
342532119531801,004N029W14L002S,34.4255506,-119.8893057,1984.0,1994.0,46
342533119344501,004N026W14N001S,34.4258286,-119.5801274,1941.0,1974.0,3
342533119370501,004N026W09N002S,34.4258292,-119.6190187,1977.0,1978.0,2
342533119435501,004N027W17L002S,34.4257222,-119.7332778,1989.0,2021.0,378
342533119435502,004N027W17L003S,34.4257222,-119.7332778,1989.0,2021.0,379
342533119435503,004N027W17L004S,34.4257222,-119.7332778,1989.0,2021.0,380
342534119342501,004N026W14K001S,34.4261063,-119.5745715,1941.0,1941.0,1
342534119404301,004N027W14K002S,34.42619444,-119.6795278,1979.0,2021.0,480
342534119515601,004N029W13K003S,34.42610664,-119.8665277,1976.0,1976.0,2
342534119520801,004N029W13K002S,34.42610657,-119.869861,1938.0,1966.0,252
342535119374701,004N026W17L002S,34.42638495,-119.6306861,1974.0,1974.0,1
342535119441501,004N027W17M001S,34.4263866,-119.7384706,1946.0,1991.0,6
342535119494701,004N028W17J001S,34.42638515,-119.8306942,1954.0,1956.0,3
342536119370601,004N026W16M001S,34.42666254,-119.6192965,1973.0,1983.0,63
342536119370602,004N026W16M002S,34.42666254,-119.6192965,1973.0,1983.0,99
342536119473001,004N028W14M001S,34.42666667,-119.7916667,2010.0,2021.0,20
342537119445601,004N027W18L001S,34.4269423,-119.7498602,1938.0,1938.0,1
342538119413401,004N027W15K001S,34.42725,-119.6935556,1979.0,2021.0,464
342538119442801,004N027W18J001S,34.42721999,-119.7420819,1920.0,1946.0,5
342538119484401,004N028W16J006S,34.4272188,-119.813194,1987.0,2021.0,77
342538119484701,004N028W16H002S,34.4272188,-119.8140274,1955.0,1977.0,61
342539119483501,004N028W16J002S,34.42749666,-119.810694,1946.0,2021.0,330
342539119483502,004N028W16J003S,34.42749666,-119.810694,1956.0,1957.0,20
342539119483503,004N028W16J004S,34.42749666,-119.810694,1957.0,1958.0,69
342539119483504,004N028W16J005S,34.42749666,-119.810694,1962.0,2021.0,155
342539119484301,004N028W16J001S,34.4274966,-119.8129163,1946.0,1955.0,5
342539119484801,004N028W16J007S,34.42749658,-119.8143052,1996.0,1996.0,3
342539119491901,004N028W16L001S,34.4274964,-119.8229164,1946.0,1984.0,252
342540119344501,004N026W14M001S,34.427773,-119.5801275,1977.0,1977.0,2
342540119372701,004N026W17K003S,34.4277737,-119.6251303,1977.0,1983.0,10
342541119421901,004N027W15M001S,34.428125,-119.7052778,2015.0,2021.0,47
342541119433501,004N027W17J001S,34.42805308,-119.7273588,1979.0,2021.0,483
342541119473501,004N028W15H002S,34.42805255,-119.7940273,1944.0,1946.0,14
342542119374601,004N026W17L001S,34.42832935,-119.6304084,1962.0,1983.0,9
342542119421501,004N027W15E002S,34.4283305,-119.7051352,1990.0,2015.0,235
342542119523101,004N029W13E001S,34.4283286,-119.87625,1948.0,1959.0,5
342543119373201,004N026W17K001S,34.42860706,-119.6265193,1973.0,1983.0,62
342543119373202,004N026W17K002S,34.42860706,-119.6265193,1973.0,1983.0,63
342543119390201,004N026W18L001S,34.42860745,-119.6515208,1976.0,1977.0,2
342543119431101,004N027W16E002S,34.4286085,-119.7206918,1982.0,1998.0,150
342543119530301,004N029W14G001S,34.4286062,-119.885139,1954.0,1959.0,3
342544119362501,004N026W16K001S,34.42888455,-119.607907,1943.0,1979.0,51
342544119451701,004N027W18E004S,34.42888667,-119.7556937,1977.0,1978.0,2
342545119372201,004N026W17H001S,34.42916257,-119.6237413,1974.0,1975.0,2
342545119451201,004N027W18E003S,34.42916447,-119.7543048,1978.0,1978.0,1
342545119520401,004N029W13G006S,34.42916209,-119.86875,1976.0,1977.0,2
342545119531201,004N029W14G003S,34.42916169,-119.887639,1946.0,1955.0,3
342546119421701,004N027W15E001S,34.4294416,-119.7056909,1976.0,2021.0,500
342546119451401,004N027W18E002S,34.42944224,-119.7548604,1977.0,1977.0,1
342546119494501,004N028W17H007S,34.42944067,-119.8301387,1941.0,1941.0,2
342546119515701,004N029W13G005S,34.4294399,-119.8668056,1946.0,1956.0,3
342547119361701,004N026W16H001S,34.4297178,-119.6056847,1943.0,1943.0,1
342547119375701,004N026W17E001S,34.42971826,-119.6334642,1979.0,1982.0,5
342547119444301,004N027W18G001S,34.42972,-119.7462489,1924.0,1941.0,4
342547119492701,004N028W16E001S,34.42971854,-119.8251387,1979.0,1993.0,5
342547119494201,004N028W17H006S,34.42971846,-119.8293054,1941.0,1951.0,3
342548119451201,004N027W18E001S,34.4299978,-119.7543048,1976.0,1976.0,3
342548119474401,004N028W15H003S,34.4299969,-119.7965274,1957.0,1957.0,17
342548119494301,004N028W17H009S,34.4299962,-119.8295831,1941.0,1956.0,12
342548119494501,004N028W17H008S,34.4299962,-119.8301387,1941.0,1941.0,2
342548119515901,004N029W13G004S,34.4299954,-119.8673612,1948.0,1948.0,2
342548119520501,004N029W13G001S,34.4299954,-119.8690279,1941.0,1941.0,2
342548119520801,004N029W13G003S,34.42999538,-119.8698612,1946.0,1998.0,252
342549119414901,004N027W15G001S,34.4302222,-119.6968889,2004.0,2021.0,168
342549119441401,004N027W17E001S,34.43027544,-119.7381929,1924.0,1946.0,6
342549119480001,004N028W15G003S,34.43027459,-119.8009718,1948.0,1956.0,4
342549119494201,004N028W17H005S,34.430274,-119.8293054,1941.0,1941.0,8
342549119510501,004N028W18F001S,34.4302735,-119.852361,1924.0,2021.0,95
342549119523501,004N029W13E003S,34.430273,-119.8773613,1977.0,1977.0,1
342549119525601,004N029W14G002S,34.43027288,-119.8831946,1941.0,1946.0,3
342549119530401,004N029W14G010S,34.4302728,-119.8854169,1989.0,1994.0,15
342550119284801,004N025W27J001S,34.43054958,-119.480955,1941.0,1959.0,96
342550119470801,004N028W14F002S,34.43055267,-119.7865273,1975.0,1976.0,3
342550119471001,004N028W14F003S,34.43055266,-119.7870829,1976.0,1976.0,2
342550119480301,004N028W15F004S,34.43055235,-119.8018052,1963.0,1979.0,73
342550119481801,004N028W15E001S,34.43055226,-119.8059719,1941.0,1947.0,79
342550119481802,004N028W15E002S,34.43055226,-119.8059719,1972.0,2021.0,145
342550119483801,004N028W16H001S,34.43055215,-119.8115275,1930.0,1933.0,2
342550119491001,004N028W16C003S,34.43055196,-119.8204164,1955.0,1961.0,7
342550119491301,004N028W16F004S,34.43055194,-119.8212498,1946.0,1947.0,2
342550119494301,004N028W17H002S,34.43055177,-119.8295832,1941.0,1949.0,3
342550119494302,004N028W17H003S,34.43055177,-119.8295832,1941.0,1955.0,173
342550119494501,004N028W17H004S,34.43055176,-119.8301387,1941.0,1941.0,2
342550119522901,004N029W13E002S,34.4305508,-119.8756946,1976.0,1976.0,2
342551119361901,004N026W16G001S,34.4308289,-119.6062403,1943.0,1974.0,31
342551119361902,004N026W16G006S,34.4308289,-119.6062403,1973.0,1974.0,10
342551119373601,004N026W17G001S,34.43082926,-119.6276305,1951.0,1951.0,1
342551119380301,004N026W17E002S,34.43082938,-119.635131,1979.0,1983.0,9
342551119443301,004N027W18H001S,34.43083107,-119.743471,1920.0,1946.0,3
342551119491601,004N028W16F008S,34.4308297,-119.822083,1989.0,2021.0,71
342551119491701,004N028W16F001S,34.43082969,-119.8223609,1946.0,1946.0,1
342551119491702,004N028W16F002S,34.43082969,-119.8223609,1941.0,1956.0,144
342551119491703,004N028W16F003S,34.43082969,-119.8223609,1941.0,1953.0,113
342551119504201,004N028W18H001S,34.4308292,-119.8459722,1941.0,1941.0,2
342551119510001,004N028W18G001S,34.43082909,-119.8509722,1925.0,1938.0,2
342551119515301,004N029W13H002S,34.43082879,-119.8656945,1974.0,1976.0,3
342552119325801,004N026W13H001S,34.4311058,-119.5504035,1952.0,1954.0,3
342552119362101,004N026W16G002S,34.4311067,-119.6067959,1942.0,1974.0,14
342552119362102,004N026W16G003S,34.4311067,-119.6067959,1943.0,1975.0,14
342552119362201,004N026W16G004S,34.4311067,-119.6070737,1943.0,1943.0,1
342552119362202,004N026W16G005S,34.4311067,-119.6070737,1973.0,1974.0,29
342552119470701,004N028W14F001S,34.4311082,-119.7862495,1948.0,1978.0,81
342552119473801,004N028W15H001S,34.43110804,-119.7948607,1955.0,1959.0,14
342552119474101,004N028W15H004S,34.431108,-119.795694,1967.0,2021.0,174
342552119474301,004N028W15G002S,34.431108,-119.7962496,1941.0,1951.0,59
342552119493801,004N028W17H011S,34.43110734,-119.8281943,1941.0,1957.0,184
342552119494401,004N028W17H001S,34.4311073,-119.829861,1935.0,1941.0,2
342552119494402,004N028W17H012S,34.4311073,-119.829861,1955.0,1955.0,4
342552119495001,004N028W17G001S,34.43110728,-119.8315276,1941.0,1942.0,32
342552119510201,004N028W18G002S,34.43110686,-119.8515278,1941.0,1963.0,228
342552119512101,004N028W18E001S,34.43110675,-119.8568056,1988.0,2021.0,75
342552119525501,004N029W14A001S,34.4311062,-119.8829169,1941.0,1955.0,3
342552119530601,004N029W14G004S,34.4311061,-119.8859725,1976.0,1976.0,2
342553119474201,004N028W15H005S,34.4311111,-119.7962778,1985.0,2016.0,29
342553119510301,004N028W18G003S,34.4313846,-119.8518056,1932.0,1938.0,2
342554119480201,004N028W15G004S,34.43166345,-119.8015274,1955.0,1956.0,2
342554119511001,004N028W18C003S,34.43166235,-119.85375,1976.0,1977.0,2
342554119523201,004N029W13D001S,34.43166188,-119.876528,1938.0,1959.0,5
342555119363801,004N026W16F001S,34.4319401,-119.6115184,1974.0,1979.0,51
342555119374201,004N026W17F001S,34.43194038,-119.6292973,1977.0,1978.0,2
342555119493301,004N028W17A010S,34.43194069,-119.8268054,1976.0,1976.0,2
342555119493701,004N028W17A009S,34.43194067,-119.8279165,1973.0,1973.0,1
342555119510401,004N028W18F002S,34.43194016,-119.8520834,1946.0,1977.0,63
342556119373101,004N026W17G004S,34.4322181,-119.6262416,1977.0,1977.0,1
342556119484401,004N028W16H003S,34.43221875,-119.8131942,1988.0,2021.0,69
342556119505301,004N028W18B002S,34.432218,-119.8490278,1986.0,1997.0,41
342557119373401,004N026W17G005S,34.43249589,-119.6270749,1978.0,1983.0,43
342557119503401,004N028W18A004S,34.43249588,-119.84375,1948.0,1959.0,5
342558119443501,004N027W18A002S,34.4327755,-119.7440267,1945.0,1945.0,2
342558119514701,004N029W13A001S,34.4327732,-119.8640279,1977.0,1977.0,2
342558119515701,004N029W13B005S,34.43277317,-119.8668057,1977.0,1978.0,2
342558119524601,004N029W14A004S,34.43277288,-119.8804169,1979.0,1994.0,46
342559119445301,004N027W18C001S,34.43305335,-119.749027,1923.0,1946.0,4
342559119501701,004N028W17C003S,34.4330515,-119.8390277,1941.0,1941.0,2
342600119390201,004N026W18F001S,34.43332959,-119.6515209,1976.0,1976.0,1
342600119390301,004N026W18E001S,34.4333296,-119.6517987,1977.0,1977.0,1
342600119445201,004N027W18C002S,34.4333333,-119.7489167,1987.0,2021.0,374
342600119445202,004N027W18C003S,34.4333333,-119.7489167,1987.0,2021.0,371
342600119500601,004N028W17C002S,34.43332937,-119.8359722,1941.0,1942.0,11
342600119501001,004N028W17C001S,34.43332934,-119.8370833,1941.0,1942.0,11
342601119444301,004N027W18B001S,34.43360886,-119.746249,1953.0,1955.0,3
342601119491401,004N028W16C005S,34.43360744,-119.8215276,1977.0,2021.0,76
342601119500201,004N028W17B001S,34.43360716,-119.834861,1941.0,1941.0,2
342602119465901,004N028W14C001S,34.433886,-119.7840274,1925.0,1925.0,1
342602119481501,004N028W15C001S,34.43388556,-119.8051386,1946.0,1946.0,1
342602119482601,004N028W15D003S,34.4338855,-119.8081942,1938.0,1956.0,5
342602119493401,004N028W17A007S,34.4338851,-119.8270832,1955.0,1959.0,2
342602119505101,004N028W18B001S,34.43388465,-119.8484723,1977.0,1994.0,38
342603119354901,004N026W15D002S,34.43416207,-119.5979065,1974.0,1983.0,56
342603119430401,004N027W16C001S,34.43391667,-119.718861,1981.0,2021.0,450
342603119430402,004N027W16C002S,34.43391667,-119.718861,1981.0,2021.0,448
342603119444501,004N027W18B003S,34.4341644,-119.7468047,1977.0,1977.0,2
342603119475101,004N028W15B002S,34.43416348,-119.7984719,1911.0,1938.0,3
342603119475601,004N028W15B001S,34.43416345,-119.7998608,1971.0,1977.0,74
342603119480701,004N028W15C003S,34.43416338,-119.8029164,1920.0,1959.0,6
342603119481501,004N028W15C002S,34.43416334,-119.8051386,1941.0,1941.0,2
342603119490201,004N028W16B001S,34.43416306,-119.8181943,1930.0,1941.0,10
342603119500501,004N028W08P005S,34.4367222,-119.8357222,1983.0,2021.0,69
342604119364601,004N026W16C001S,34.43444009,-119.6137408,1974.0,1983.0,58
342604119472901,004N028W14D001S,34.43444138,-119.7923608,1946.0,1946.0,1
342604119490601,004N028W16C002S,34.4344408,-119.8193054,1941.0,1955.0,10
342604119490602,004N028W16C004S,34.4344408,-119.8193054,1977.0,1994.0,5
342604119492501,004N028W16D001S,34.4344407,-119.8245832,1920.0,1946.0,11
342604119492502,004N028W16D003S,34.4344407,-119.8245832,1955.0,1959.0,2
342604119493401,004N028W17A001S,34.43444065,-119.8270832,1941.0,1951.0,9
342605119465901,004N028W14C002S,34.4347193,-119.7840274,1938.0,2021.0,654
342605119465902,004N028W14C003S,34.4347193,-119.7840274,1994.0,2021.0,57
342605119473901,004N028W15A003S,34.43471909,-119.7951386,1959.0,2021.0,64
342605119474301,004N028W15A001S,34.43471907,-119.7962497,1946.0,1946.0,1
342605119494601,004N028W17A005S,34.43471835,-119.8304166,1941.0,1941.0,2
342606119355601,004N026W15D001S,34.4349954,-119.599851,1943.0,1943.0,1
342606119443701,004N027W18A001S,34.4349977,-119.7445823,1931.0,1946.0,5
342606119445201,004N027W18B005S,34.43499777,-119.7487493,1989.0,2021.0,359
342606119482201,004N028W15D002S,34.4349966,-119.8070831,1941.0,1951.0,13
342606119485801,004N028W16B002S,34.4349964,-119.8170832,1941.0,1951.0,8
342607119373201,004N026W17B001S,34.4352736,-119.6265194,1962.0,1974.0,3
342607119373202,004N026W17B002S,34.4352736,-119.6265194,1962.0,1974.0,3
342607119480901,004N028W15C004S,34.43527446,-119.803472,1941.0,1959.0,18
342607119491501,004N028W16C001S,34.43527408,-119.8218055,1939.0,2004.0,115
342607119493801,004N028W17A003S,34.43527394,-119.8281944,1941.0,1942.0,7
342607119493901,004N028W17A004S,34.43527394,-119.8284722,1941.0,1951.0,23
342607119503301,004N028W17D001S,34.4352736,-119.8434723,1978.0,1978.0,1
342608119373201,004N026W17B004S,34.43555138,-119.6265194,1975.0,1983.0,75
342608119444001,004N027W07R003S,34.43730556,-119.7454444,1983.0,2021.0,404
342608119482501,004N028W10N006S,34.43555214,-119.8079165,1941.0,1946.0,75
342608119483402,004N028W09R010S,34.43555209,-119.8104165,1941.0,1941.0,5
342608119483701,004N028W09R009S,34.43555207,-119.8112498,1941.0,1941.0,6
342608119493601,004N028W08R007S,34.4355517,-119.8276388,1941.0,1955.0,25
342608119510601,004N028W07Q001S,34.4355512,-119.852639,1938.0,1938.0,2
342608119545001,004N029W09R007S,34.43554988,-119.9148617,1977.0,1977.0,1
342608119545501,004N029W09R008S,34.43554985,-119.9162506,1978.0,1978.0,2
342609119354801,004N026W15D003S,34.4358287,-119.5976287,1974.0,1974.0,1
342609119364701,004N026W16C002S,34.43582896,-119.6140187,1974.0,1979.0,50
342609119383701,004N026W18B001S,34.43582944,-119.644576,1962.0,1979.0,52
342609119384301,004N026W18B003S,34.43582947,-119.6462429,1978.0,1978.0,1
342609119461201,004N028W12N001S,34.4358307,-119.7709718,1968.0,1968.0,2
342609119471901,004N028W11N006S,34.4358303,-119.789583,1974.0,1974.0,1
342609119481501,004N028W10P001S,34.43582998,-119.8051387,1941.0,1954.0,16
342609119482001,004N028W03N005S,34.43582995,-119.8065276,1977.0,1977.0,2
342609119484502,004N028W09R003S,34.4358298,-119.813472,1941.0,1941.0,7
342609119485601,004N028W09Q003S,34.43582973,-119.8165277,1941.0,1946.0,2
342610119444201,004N027W07Q001S,34.4361088,-119.7459713,1916.0,1946.0,5
