agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd
USGS,11120510,23,1974-01-07,,Yes,UNK,USGS,2.76,402.0,Poor,,,,NONE
USGS,11120510,38,1977-03-16,,Yes,WW,USGS,1.57,4.44,Fair,-0.01,0.3,,NONE
USGS,11120510,39,1977-10-03,,Yes,TGK,USGS,1.26,0.01,Poor,0.0,0.3,,NONE
USGS,11120510,41,1977-12-27,,Yes,JS,USGS,1.87,72.3,Poor,0.22,0.5,,NONE
USGS,11120510,40,1977-12-27,,Yes,JS,USGS,1.57,6.14,Poor,0.11,0.2,,NONE
USGS,11120510,42,1978-01-09,,Yes,JCB/JS,USGS,1.89,50.6,Unspecified,-0.05,0.2,,NONE
USGS,11120510,43,1978-01-17,,Yes,TL,USGS,1.84,31.4,Fair,0.0,0.4,,NONE
USGS,11120510,44,1978-03-06,,Yes,JS,USGS,1.92,48.8,Fair,0.04,0.4,,NONE
USGS,11120510,45,1978-04-17,,Yes,TGK,USGS,1.69,9.82,Good,-0.03,0.4,,NONE
USGS,11120510,46,1978-05-01,,Yes,TGK,USGS,1.55,3.15,Good,,,,NONE
USGS,11120510,47,1978-05-30,,Yes,TGK,USGS,1.46,1.01,Good,,,,NONE
USGS,11120510,48,1978-06-27,,Yes,TGK,USGS,1.4,0.16,Good,0.0,0.3,DebrisLight,NONE
USGS,11120510,49,1978-08-02,,Yes,TGK,USGS,1.36,0.08,Good,0.0,0.3,,NONE
USGS,11120510,50,1978-08-25,,Yes,TGK,USGS,1.42,0.51,Good,0.0,0.2,,NONE
USGS,11120510,51,1978-09-05,,Yes,FEL,USGS,1.74,12.7,Good,0.08,0.3,,NONE
USGS,11120510,52,1978-10-02,,Yes,FEL,USGS,1.41,0.2,Fair,0.0,0.2,,NONE
USGS,11120510,53,1978-11-01,,Yes,FEL,USGS,1.45,0.54,Fair,0.0,0.3,DebrisLight,NONE
USGS,11120510,54,1978-11-13,,Yes,FEL,USGS,1.52,2.04,Fair,-0.01,0.3,DebrisLight,NONE
USGS,11120510,55,1978-12-04,,Yes,FEL,USGS,1.44,0.45,Fair,-0.01,0.2,DebrisLight,NONE
USGS,11120510,56,1979-01-02,,Yes,FEL,USGS,1.42,0.56,Good,0.0,0.3,,NONE
USGS,11120510,57,1979-01-15,,Yes,FEL,USGS,1.82,20.1,Fair,0.01,0.3,Clear,NONE
USGS,11120510,58,1979-01-31,,Yes,FEL,USGS,1.53,2.58,Good,0.0,0.2,,NONE
USGS,11120510,59,1979-02-21,,Yes,MCK/JS,USGS,1.9,26.1,Good,,,,NONE
USGS,11120510,60,1979-03-01,,Yes,MCK,USGS,1.58,4.97,Fair,-0.01,0.5,,NONE
USGS,11120510,61,1979-03-27,,Yes,MCK,USGS,1.91,43.2,Fair,-0.04,0.5,,NONE
USGS,11120510,62,1979-04-03,,Yes,MCK,USGS,1.54,4.35,Fair,-0.01,0.8,,NONE
USGS,11120510,63,1979-05-01,,Yes,MCK,USGS,1.48,0.58,Fair,0.0,0.4,,NONE
USGS,11120510,64,1979-06-04,,Yes,MCK,USGS,1.43,0.9,Fair,0.0,0.5,,NONE
USGS,11120510,65,1979-06-18,,Yes,MCK,USGS,1.3,0.0,Unspecified,,,,NONE
USGS,11120510,66,1979-11-13,,Yes,MCK,USGS,,0.02,Poor,,,Clear,NONE
USGS,11120510,67,1979-12-26,,Yes,MCK,USGS,1.4,0.54,Fair,0.0,0.3,Clear,NONE
USGS,11120530,3,1971-10-12,,Yes,JS,USGS,1.22,0.19,Unspecified,,,,NONE
USGS,11120530,4,1971-12-27,,Yes,WW,USGS,1.54,25.4,Fair,0.0,0.2,,NONE
USGS,11120530,5,1972-01-01,,Yes,JS,USGS,1.14,1.19,Good,0.0,0.3,,NONE
USGS,11120530,6,1972-02-09,,Yes,JS,USGS,1.13,0.41,Good,0.0,0.2,,NONE
USGS,11120530,7,1972-03-03,,Yes,JS,USGS,1.14,0.19,Good,0.0,0.2,DebrisHeavy,NONE
USGS,11120530,8,1972-03-30,,Yes,JS,USGS,1.13,0.42,Good,0.0,0.1,DebrisLight,NONE
USGS,11120530,9,1972-04-27,,Yes,JS,USGS,1.17,0.26,Good,0.0,0.2,DebrisLight,NONE
USGS,11120530,10,1972-05-25,,Yes,JS,USGS,1.2,0.1,Good,0.0,0.1,DebrisHeavy,NONE
USGS,11123000,203,1973-02-12,,Yes,UNK,USGS,10.8,1900.0,Unspecified,0.0,0.3,,NONE
USGS,11123000,221,1975-03-08,,Yes,UNK,USGS,12.25,3520.0,Good,,,,NONE
USGS,11123500,48,1952-01-16,,Yes,UNK,USGS,8.63,6350.0,Fair,,,,NONE
USGS,11123500,56,1952-03-17,,Yes,UNK,USGS,7.06,1740.0,Fair,,,,NONE
USGS,11123500,187,1958-02-04,,Yes,UNK,USGS,9.91,4880.0,Fair,,,,NONE
USGS,11123500,188,1958-02-05,,Yes,UNK,USGS,8.15,2320.0,Good,,,,NONE
USGS,11123500,192,1958-02-19,,Yes,UNK,USGS,8.26,2900.0,Fair,,,,NONE
USGS,11123500,193,1958-02-20,,Yes,UNK,USGS,7.55,1760.0,Good,,,,NONE
USGS,11123500,197,1958-03-16,,Yes,UNK,USGS,7.61,1930.0,Fair,,,,NONE
USGS,11123500,199,1958-03-22,,Yes,UNK,USGS,7.67,2060.0,Good,,,,NONE
USGS,11123500,322,1969-01-26,,Yes,UNK,USGS,11.4,21400.0,Fair,,,,NONE
USGS,11123500,330,1969-02-26,,Yes,UNK,USGS,8.3,5460.0,Good,,,,NONE
USGS,11123500,331,1969-02-28,,Yes,UNK,USGS,7.62,3150.0,Good,,,,NONE
USGS,11123500,332,1969-03-03,,Yes,UNK,USGS,7.07,2000.0,Good,,,,NONE
USGS,11123500,333,1969-03-07,,Yes,UNK,USGS,6.58,1360.0,Good,,,,NONE
USGS,11123500,354,1970-03-01,,Yes,UNK,USGS,7.8,3860.0,Good,-0.08,,,NONE
USGS,11123500,407,1973-02-07,,Yes,UNK,USGS,7.35,1640.0,Unspecified,,,,NONE
USGS,11123500,408,1973-03-01,,Yes,UNK,USGS,6.84,1260.0,Unspecified,,,,NONE
USGS,11123500,416,1974-01-08,,Yes,UNK,USGS,7.42,1890.0,Fair,,,,NONE
USGS,11123500,430,1975-03-07,,Yes,UNK,USGS,6.72,1070.0,Fair,,,,NONE
USGS,11123500,455,1978-01-17,,Yes,UNK,USGS,7.99,1950.0,Good,-0.08,0.8,,NONE
USGS,11123500,457,1978-02-09,,Yes,UNK,USGS,9.19,4070.0,Good,-0.13,2.0,,NONE
USGS,11123500,458,1978-02-11,,Yes,JS,USGS,8.48,3480.0,Fair,-0.1,1.3,,NONE
USGS,11123500,461,1978-03-01,,Yes,JS,USGS,7.51,1950.0,Fair,0.02,1.3,,NONE
USGS,11123500,462,1978-03-04,,Yes,JS,USGS,15.5,40000.0,Poor,,,,NONE
USGS,11123500,463,1978-03-05,,Yes,JS,USGS,9.38,7690.0,Unspecified,-0.12,1.5,,NONE
USGS,11123500,481,1979-03-27,,Yes,FEL,USGS,7.16,1230.0,Fair,-0.05,1.0,,NONE
USGS,11123500,482,1979-03-27,,Yes,FEL,USGS,7.08,1120.0,Unspecified,0.04,0.8,,NONE
USGS,11123500,483,1979-03-27,,Yes,FEL,USGS,7.51,1640.0,Fair,-0.01,1.0,,NONE
USGS,11123500,484,1979-03-29,,Yes,FEL,USGS,7.38,1510.0,Fair,-0.01,1.0,,NONE
USGS,11124500,470,1954-01-27,,Yes,UNK,USGS,5.97,326.0,Fair,,,,NONE
USGS,11124500,507,1955-12-25,,Yes,UNK,USGS,5.85,301.0,Good,,,,NONE
USGS,11124500,511,1956-01-27,,Yes,UNK,USGS,6.38,506.0,Good,,,,NONE
USGS,11124500,552,1958-02-03,,Yes,UNK,USGS,6.76,539.0,Fair,,,,NONE
USGS,11124500,556,1958-02-19,,Yes,UNK,USGS,7.03,758.0,Unspecified,,,,NONE
USGS,11124500,562,1958-03-22,,Yes,UNK,USGS,6.61,450.0,Fair,,,,NONE
USGS,11124500,564,1958-04-02,,Yes,UNK,USGS,6.48,454.0,Unspecified,,,,NONE
USGS,11124500,565,1958-04-09,,Yes,UNK,USGS,5.5,466.0,Good,,,,NONE
USGS,11124500,615,1962-02-11,,Yes,UNK,USGS,7.83,2070.0,Good,,,,NONE
USGS,11124500,616,1962-02-13,,Yes,UNK,USGS,4.89,228.0,Good,,,,NONE
USGS,11124500,617,1962-02-21,,Yes,UNK,USGS,4.41,152.0,Unspecified,,,,NONE
USGS,11124500,618,1962-03-06,,Yes,UNK,USGS,4.14,87.0,Unspecified,,,,NONE
USGS,11124500,757,1974-01-17,,Yes,UNK,USGS,8.85,311.0,Unspecified,,,,NONE
USGS,11124500,768,1974-12-04,,Yes,UNK,USGS,8.06,96.4,Good,-0.03,0.3,,NONE
USGS,11124500,779,1976-02-10,,Yes,UNK,USGS,8.07,76.2,Good,,,,NONE
USGS,11124500,793,1978-01-16,,Yes,JS/DL,USGS,10.71,1180.0,Fair,,,,NONE
USGS,11124500,795,1978-02-09,,Yes,UNK,USGS,12.37,5060.0,Poor,,,,NONE
USGS,11124500,796,1978-02-16,,Yes,UNK,USGS,7.55,162.0,Good,,,,NONE
USGS,11124500,797,1978-03-08,,Yes,UNK,USGS,8.91,339.0,Good,,,,NONE
USGS,11128500,596,1958-02-04,,Yes,unk,USGS,7.68,846.0,Good,,,,NONE
USGS,11128500,604,1958-02-25,,Yes,UNK,USGS,8.21,794.0,Fair,,,,NONE
USGS,11128500,615,1958-04-01,,Yes,UNK,USGS,8.9,3110.0,Fair,,,,NONE
USGS,11128500,617,1958-04-07,,Yes,UNK,USGS,7.62,887.0,Fair,,,,NONE
USGS,11128500,620,1958-04-14,,Yes,UNK,USGS,7.63,1310.0,Good,,,,NONE
USGS,11128500,740,1962-02-10,,Yes,UNK,USGS,7.92,1340.0,Unspecified,,,,NONE
USGS,11128500,741,1962-02-11,,Yes,UNK,USGS,9.2,3600.0,Fair,,,,NONE
USGS,11128500,743,1962-02-15,,Yes,UNK,USGS,7.39,789.0,Good,,,,NONE
USGS,11128500,745,1962-02-19,,Yes,UNK,USGS,7.35,869.0,Good,,,,NONE
USGS,11128500,923A,1973-01-18,,Yes,UNK,USGS,7.26,2240.0,Unspecified,,,,NONE
USGS,11128500,930,1973-03-07,,Yes,UNK,USGS,5.48,565.0,Good,,,,NONE
USGS,11128500,931,1973-03-08,,Yes,UNK,USGS,6.06,1440.0,Good,,,,NONE
USGS,11128500,939,1974-01-07,,Yes,UNK,USGS,5.66,937.0,Unspecified,,,,NONE
USGS,11128500,961,1975-04-08,,Yes,UNK,USGS,5.73,979.0,Good,,,,NONE
USGS,11128500,962,1975-04-10,,Yes,UNK,USGS,6.2,1340.0,Good,,,,NONE
USGS,11128500,996,1978-02-12,,Yes,JS,USGS,4.95,1790.0,Unspecified,,,,NONE
USGS,11128500,997,1978-02-17,,Yes,UNK,USGS,4.36,1180.0,Good,,,,NONE
USGS,11128500,1001,1978-03-01,,Yes,JS,USGS,4.3,1110.0,Unspecified,,,,NONE
USGS,11128500,1002,1978-03-02,,Yes,JS,USGS,5.43,2930.0,Unspecified,-0.16,0.5,,NONE
USGS,11128500,1004,1978-03-04,,Yes,JS,USGS,10.73,49000.0,Poor,-0.75,1.0,,NONE
USGS,11128500,1003,1978-03-04,,Yes,JS,USGS,11.4,53700.0,Unspecified,,,,NONE
USGS,11128500,1005,1978-03-05,,Yes,JS,USGS,6.7,16400.0,Unspecified,,,,NONE
USGS,11128500,1006,1978-03-08,,Yes,UNK,USGS,3.74,2130.0,Good,-0.28,1.1,,NONE
USGS,11128500,1007,1978-03-20,,Yes,UNK,USGS,2.21,618.0,Good,0.01,0.9,,NONE
USGS,11128500,1009,1978-04-06,,Yes,UNK,USGS,2.13,617.0,Good,0.02,1.0,,NONE
USGS,11128500,1032,1979-03-29,,Yes,FEL,USGS,3.71,2570.0,Fair,,,,NONE
USGS,11132500,504A,1952-03-15,,Yes,UNK,USGS,20.8,11400.0,Unspecified,,,,NONE
USGS,11132500,504AD,1952-03-15,,No,,,,,,,,,
USGS,11132500,505,1952-03-15,,Yes,UNK,USGS,7.74,2150.0,Poor,,,,NONE
USGS,11132500,650,1955-12-24,,Yes,UNK,USGS,4.52,1430.0,Unspecified,,,,NONE
USGS,11132500,648,1955-12-24,,Yes,UNK,USGS,4.22,1160.0,Unspecified,,,,NONE
USGS,11132500,651,1955-12-26,,Yes,UNK,USGS,6.74,2290.0,Unspecified,,,,NONE
USGS,11132500,664,1956-01-25,,Yes,UNK,USGS,6.6,1920.0,Unspecified,,,,NONE
USGS,11132500,814,1958-04-01,,Yes,UNK,USGS,5.3,1220.0,Good,,,,NONE
USGS,11132500,813,1958-04-01,,Yes,UNK,USGS,4.02,570.0,Unspecified,,,,NONE
USGS,11132500,840,1959-02-16,,Yes,UNK,USGS,5.49,1480.0,Good,,,,NONE
USGS,11132500,922D,1962-02-09,,No,,,,,,,,,
USGS,11132500,922,1962-02-09,,Yes,UNK,USGS,14.9,7400.0,Unspecified,,,,NONE
USGS,11132500,921D,1962-02-09,,No,,,,,,,,,
USGS,11132500,921,1962-02-09,,Yes,UNK,USGS,12.5,5560.0,Poor,,,,NONE
USGS,11132500,948,1963-02-09,,Yes,UNK,USGS,5.71,1510.0,Unspecified,,,,NONE
USGS,11132500,1013,1965-04-08,,Yes,UNK,USGS,2.46,0.16,Unspecified,,,,NONE
USGS,11132500,1028,1965-11-17,,Yes,UNK,USGS,3.48,386.0,Unspecified,,,,NONE
USGS,11132500,1032,1965-12-31,,Yes,UNK,USGS,2.3,124.0,Unspecified,,,,NONE
USGS,11132500,1163,1975-02-04,,Yes,TK,USGS,2.17,120.0,Good,,,,NONE
USGS,11132500,1166,1975-03-08,,Yes,TK,USGS,2.82,288.0,Good,,,,NONE
USGS,11132500,1180,1976-02-09,,Yes,TK,USGS,2.44,174.0,Good,,,,NONE
USGS,11132500,1210,1978-01-09,,Yes,TK,USGS,5.04,1400.0,Poor,-0.86,0.8,,NONE
USGS,11132500,1212,1978-01-10,,Yes,TK,USGS,2.08,101.0,Good,0.0,0.3,,NONE
USGS,11132500,1211,1978-01-19,,Yes,TK,USGS,4.12,954.0,Poor,-0.49,0.6,,NONE
USGS,11132500,1214,1978-02-14,,Yes,TK,USGS,2.34,146.0,Fair,-0.12,0.8,,NONE
USGS,11132500,1215,1978-02-15,,Yes,JS,USGS,2.14,104.0,Fair,0.0,0.4,,NONE
USGS,11132500,1216,1978-03-02,,Yes,JS,USGS,3.13,399.0,Fair,-0.26,0.8,,NONE
USGS,11133000,517,1958-03-22,,Yes,UNK,USGS,9.6,5820.0,Unspecified,,,,NONE
USGS,11133000,518,1958-03-23,,Yes,UNK,USGS,5.9,807.0,Unspecified,,,,NONE
USGS,11133000,519,1958-03-24,,Yes,UNK,USGS,5.0,553.0,Unspecified,,,,NONE
USGS,11133000,522,1958-04-03,,Yes,UNK,USGS,8.9,3860.0,Unspecified,,,,NONE
USGS,11133000,619,1962-02-09,,Yes,UNK,USGS,6.8,978.0,Unspecified,,,,NONE
USGS,11133000,620,1962-02-09,,Yes,UNK,USGS,7.2,1300.0,Unspecified,,,,NONE
USGS,11133000,621,1962-02-10,,Yes,UNK,USGS,8.56,3270.0,Unspecified,,,,NONE
USGS,11133000,622,1962-02-12,,Yes,UNK,USGS,6.52,2140.0,Unspecified,,,,NONE
USGS,11133000,625,1962-02-19,,Yes,UNK,USGS,6.66,2640.0,Unspecified,,,,NONE
USGS,11133000,626,1962-02-20,,Yes,UNK,USGS,4.88,1050.0,Unspecified,,,,NONE
USGS,11133000,628,1962-02-27,,Yes,UNK,USGS,4.53,751.0,Unspecified,,,,NONE
USGS,11133000,653,1963-02-10,,Yes,UNK,USGS,4.82,737.0,Unspecified,,,,NONE
USGS,11133000,659,1963-03-28,,Yes,UNK,USGS,5.15,868.0,Unspecified,,,,NONE
USGS,11133000,712,1967-01-25,,Yes,UNK,USGS,13.56,11700.0,Unspecified,,,,NONE
USGS,11133000,713,1967-01-25,,Yes,UNK,USGS,11.1,5850.0,Unspecified,,,,NONE
USGS,11133000,714,1967-01-26,,Yes,UNK,USGS,7.85,1950.0,Unspecified,,,,NONE
USGS,11133000,746,1969-03-25,,Yes,UNK,USGS,8.27,1650.0,Unspecified,,,,NONE
USGS,11133000,789,1973-01-19,,Yes,UNK,USGS,6.45,814.0,Unspecified,,,,NONE
USGS,11133000,792,1973-04-04,,Yes,UNK,USGS,6.84,332.0,Unspecified,,,,NONE
USGS,11133000,799,1974-01-09,,Yes,FEL,USGS,8.06,311.0,Unspecified,,,,NONE
USGS,11133000,812,1975-02-05,,Yes,TK,USGS,6.54,247.0,Unspecified,,,,NONE
USGS,11133000,813,1975-02-12,,Yes,TK,USGS,6.43,171.0,Unspecified,,,,NONE
USGS,11133000,816,1975-03-10,,Yes,TK,USGS,6.94,574.0,Unspecified,,,,NONE
USGS,11133000,817,1975-03-17,,Yes,TK,USGS,6.87,425.0,Unspecified,,,,NONE
USGS,11133000,818,1975-03-25,,Yes,TK,USGS,6.67,314.0,Unspecified,,,,NONE
USGS,11133000,819,1975-04-07,,Yes,TK,USGS,7.0,445.0,Unspecified,,,,NONE
USGS,11133000,835,1976-02-09,,Yes,TK,USGS,6.4,155.0,Good,-0.05,0.5,,NONE
USGS,11133000,836,1976-02-10,,Yes,TK,USGS,7.03,317.0,Good,-0.05,0.4,,NONE
USGS,11133000,837,1976-02-11,,Yes,TK,USGS,6.49,214.0,Good,-0.02,0.5,,NONE
USGS,11133000,850,1978-01-16,,Yes,TK,USGS,9.29,3550.0,Good,-0.27,0.5,,NONE
USGS,11133000,851,1978-01-17,,Yes,TK,USGS,7.42,1050.0,Good,-0.12,1.2,,NONE
USGS,11133000,853,1978-02-09,,Yes,TK,USGS,9.54,1920.0,Fair,0.14,1.2,,NONE
USGS,11133000,854,1978-02-10,,Yes,TK,USGS,10.2,7180.0,Good,-0.4,0.8,,NONE
USGS,11133000,855,1978-02-15,,Yes,TK,USGS,8.9,2270.0,Good,-0.01,1.3,,NONE
USGS,11133000,856,1978-02-18,,Yes,JM,USGS,8.3,1270.0,Fair,-0.03,1.1,,NONE
USGS,11133000,858,1978-03-04,,Yes,JS,USGS,16.8,63200.0,Unspecified,,,,NONE
USGS,11133000,859,1978-03-09,,Yes,TK,USGS,7.78,2490.0,Good,-0.1,1.7,,NONE
USGS,11133000,860,1978-03-23,,Yes,TK,USGS,7.26,1150.0,Good,0.04,1.0,,NONE
USGS,11133000,861,1978-03-31,,Yes,TK,USGS,7.98,2330.0,Fair,0.04,1.0,,NONE
USGS,11133000,883,1979-04-02,,Yes,FEL,USGS,7.75,836.0,Fair,-0.04,1.0,,NONE
USGS,11134800,17,1971-12-27,,Yes,UNK,USGS,5.02,450.0,Unspecified,,,,NONE
USGS,11134800,40,1974-01-07,,Yes,UNK,USGS,2.92,144.0,Good,-0.09,0.2,,NONE
USGS,11134800,60,1975-03-11,,Yes,UNK,USGS,2.02,30.2,Good,-0.03,0.2,,NONE
USGS,11134800,92A,1977-01-06,,Yes,TK,USGS,2.16,41.3,Fair,-0.03,0.3,,NONE
USGS,11134800,92B,1977-01-06,,Yes,TK,USGS,2.1,33.4,Fair,-0.04,0.3,,NONE
USGS,11134800,110,1978-01-04,,Yes,TK,USGS,2.48,57.0,Fair,-0.11,0.1,,NONE
USGS,11134800,111,1978-01-04,,Yes,TK,USGS,2.4,48.6,Fair,-0.07,0.2,,NONE
USGS,11134800,111A,1978-01-16,,Yes,UNK,USGS,4.34,380.0,Unspecified,,,,NONE
USGS,11134800,113,1978-02-12,,Yes,JS,USGS,3.66,252.0,Fair,0.13,0.2,,NONE
USGS,11134800,114,1978-02-12,,Yes,JS,USGS,3.8,280.0,Fair,0.21,0.4,,NONE
USGS,11135800,43A,1978-02-10,,Yes,UNK,USGS,9.58,1270.0,Unspecified,,,,NONE
USGS,11135800,44,1978-02-11,,Yes,JS,USGS,3.45,131.0,Fair,-0.02,0.7,,NONE
USGS,11135800,45,1978-02-12,,Yes,JS,USGS,2.46,57.3,Fair,-0.03,0.3,,NONE
USGS,11135800,51,1978-03-06,,Yes,JS,USGS,2.68,94.0,Good,-0.01,0.6,,NONE
USGS,11135800,66,1979-03-28,,Yes,JS,USGS,1.86,39.7,Good,-0.03,0.9,,NONE
USGS,11136100,87,1958-04-01,,Yes,UNK,USGS,10.44,965.0,Fair,,,,NONE
USGS,11136100,88,1958-04-03,,Yes,UNK,USGS,9.66,1090.0,Fair,,,,NONE
USGS,11136100,90,1958-04-06,,Yes,UNK,USGS,9.74,1090.0,Fair,,,,NONE
USGS,11136100,195,1962-02-19,,Yes,UNK,USGS,7.26,659.0,Fair,,,,NONE
USGS,11136100,352,1969-02-25,,Yes,UNK,USGS,8.88,1160.0,Unspecified,,,,NONE
USGS,11136100,418A,1973-01-18,,Yes,UNK,USGS,9.07,900.0,Unspecified,,,,NONE
USGS,11136100,423,1973-02-11,,Yes,UNK,USGS,8.52,809.0,Unspecified,,,,NONE
USGS,11136100,436,1974-01-07,,Yes,UNK,USGS,6.34,168.0,Good,,,,NONE
USGS,11136100,467,1976-02-10,,Yes,JS,USGS,6.23,164.0,Fair,-0.16,0.6,,NONE
USGS,11136100,495A,1978-02-10,,Yes,UNK,USGS,12.93,3230.0,Unspecified,,,,NONE
USGS,11136100,495B,1978-02-14,,Yes,JM,USGS,6.2,142.0,Good,0.02,0.5,,NONE
USGS,11136100,512,1979-03-30,,Yes,JS,USGS,5.22,42.5,Fair,-0.02,0.5,,NONE
USGS,11136650,1,1962-02-10,,Yes,none,USGS,3.0,78.0,Unspecified,,,Unspecifed,NONE
USGS,11136650,2,1963-06-12,,Yes,none,USGS,4.2,66.5,Unspecified,,,Unspecifed,NONE
USGS,11136650,3,1966-12-06,,Yes,none,USGS,6.47,208.0,Unspecified,,,Unspecifed,NONE
USGS,11136650,6H,1969-02-24,,Yes,none,USGS,10.66,552.0,Unspecified,,,Unspecifed,NONE
USGS,11138500,339,1952-01-14,,Yes,UNK,USGS,3.52,302.0,Good,,,,NONE
USGS,11138500,338,1952-01-14,,Yes,UNK,USGS,3.54,318.0,Good,,,,NONE
USGS,11138500,341,1952-01-15,,Yes,UNK,USGS,5.5,1670.0,Unspecified,,,,NONE
USGS,11138500,341A,1952-01-15,,Yes,UNK,USGS,10.08,6880.0,Unspecified,,,,NONE
USGS,11138500,341B,1952-01-15,,Yes,UNK,USGS,5.5,1670.0,Good,,,,NONE
USGS,11138500,340,1952-01-15,,Yes,UNK,USGS,4.19,617.0,Good,,,,NONE
USGS,11138500,342,1952-01-22,,Yes,UNK,USGS,4.19,321.0,Unspecified,,,,NONE
USGS,11138500,349,1952-03-18,,Yes,UNK,USGS,4.58,744.0,Unspecified,,,,NONE
USGS,11138500,350,1952-03-24,,Yes,UNK,USGS,4.17,355.0,Good,,,,NONE
USGS,11138500,351,1952-03-31,,Yes,UNK,USGS,4.21,376.0,Good,,,,NONE
USGS,11138500,405,1954-03-20,,Yes,UNK,USGS,4.05,385.0,Good,,,,NONE
USGS,11138500,406,1954-03-20,,Yes,UNK,USGS,4.05,372.0,Good,,,,NONE
USGS,11138500,457,1956-01-27,,Yes,UNK,USGS,5.19,820.0,Fair,,,,NONE
USGS,11138500,504,1957-12-17,,Yes,UNK,USGS,4.92,768.0,Unspecified,,,,NONE
USGS,11138500,505,1957-12-17,,Yes,UNK,USGS,4.74,646.0,Unspecified,,,,NONE
USGS,11138500,503,1957-12-17,,Yes,UNK,USGS,5.05,907.0,Unspecified,,,,NONE
USGS,11138500,515,1958-03-17,,Yes,UNK,USGS,4.74,820.0,Good,,,,NONE
USGS,11138500,516,1958-03-21,,Yes,UNK,USGS,4.48,395.0,Good,,,,NONE
USGS,11138500,518,1958-04-10,,Yes,UNK,USGS,5.51,1340.0,Good,,,,NONE
USGS,11138500,519,1958-04-17,,Yes,UNK,USGS,4.53,447.0,Good,,,,NONE
USGS,11138500,539,1959-02-13,,Yes,UNK,USGS,5.51,1340.0,Unspecified,,,,NONE
USGS,11138500,540,1959-03-02,,Yes,UNK,USGS,3.75,889.0,Unspecified,,,,NONE
USGS,11138500,541,1959-03-19,,Yes,UNK,USGS,3.55,45.8,Unspecified,,,,NONE
USGS,11138500,542,1959-04-08,,Yes,UNK,USGS,3.35,20.2,Unspecified,,,,NONE
USGS,11138500,558,1960-02-02,,Yes,UNK,USGS,3.26,10.8,Unspecified,,,,NONE
USGS,11138500,560,1960-03-02,,Yes,UNK,USGS,4.2,193.0,Unspecified,,,,NONE
USGS,11138500,611,1962-02-09,,Yes,UNK,USGS,4.77,401.0,Good,,,,NONE
USGS,11138500,613,1962-02-21,,Yes,UNK,USGS,3.81,474.0,Unspecified,,,,NONE
USGS,11138500,612,1962-02-21,,Yes,UNK,USGS,3.81,467.0,Unspecified,,,,NONE
USGS,11138500,725,1966-12-06,,Yes,UNK,USGS,15.75,23200.0,Unspecified,,,,NONE
USGS,11138500,728,1967-01-26,,Yes,UNK,USGS,3.4,369.0,Unspecified,,,,NONE
USGS,11138500,729,1967-02-01,,Yes,UNK,USGS,3.04,198.0,Unspecified,,,,NONE
USGS,11138500,731,1967-02-27,,Yes,UNK,USGS,3.28,115.0,Unspecified,,,,NONE
USGS,11138500,732,1967-04-14,,Yes,UNK,USGS,3.82,491.0,Unspecified,,,,NONE
USGS,11138500,745,1968-03-08,,Yes,UNK,USGS,6.88,1690.0,Unspecified,,,,NONE
USGS,11138500,762,1969-02-01,,Yes,UNK,USGS,3.37,514.0,Unspecified,,,,NONE
USGS,11138500,763,1969-02-12,,Yes,UNK,USGS,3.48,726.0,Unspecified,,,,NONE
USGS,11138500,764,1969-03-14,,Yes,UNK,USGS,3.09,456.0,Unspecified,,,,NONE
USGS,11138500,765,1969-03-26,,Yes,UKN,USGS,3.03,347.0,Unspecified,,,,NONE
USGS,11138500,766,1969-04-23,,Yes,UKN,USGS,2.56,213.0,Unspecified,,,,NONE
USGS,11138500,767,1969-05-04 23:00:00,PST,Yes,UKN,USGS,2.42,136.0,Unspecified,,,,NONE
USGS,11138500,768,1969-05-12 23:00:00,PST,Yes,UKN,USGS,2.34,124.0,Unspecified,,,,NONE
USGS,11138500,796,1970-12-22,,Yes,UKN,USGS,3.2,253.0,Unspecified,,,,NONE
USGS,11138500,827,1973-02-12,,Yes,UKN,USGS,3.65,906.0,Unspecified,,,,NONE
USGS,11138500,839,1974-01-16,,Yes,UKN,USGS,2.9,263.0,Unspecified,,,,NONE
USGS,11138500,860,1975-03-13,,Yes,UKN,USGS,2.27,107.0,Unspecified,,,,NONE
USGS,11138500,902,1978-01-16,,Yes,UKN,USGS,6.85,2470.0,Unspecified,,,,NONE
USGS,11138500,903,1978-02-28,,Yes,JAS,USGS,2.8,276.0,Good,0.0,0.7,,NONE
USGS,11138500,904,1978-03-29,,Yes,JAS,USGS,2.3,223.0,Good,0.0,0.9,,NONE
USGS,11138500,905,1978-05-03,,Yes,JAS,USGS,2.4,254.0,Good,0.0,0.4,,NONE
USGS,11138500,906,1978-05-17,,Yes,JAS,USGS,2.38,109.0,Good,0.01,0.7,,NONE
USGS,11138500,916,1979-02-27,,Yes,JAS,USGS,2.54,143.0,Good,0.0,0.9,,NONE
USGS,11138500,917,1979-04-04,,Yes,JAS,USGS,2.74,215.0,Good,-0.01,0.5,,NONE
USGS,11140000,243,1962-02-09,,Yes,UNK,USGS,5.27,400.0,Good,,,,NONE
USGS,11140000,244,1962-02-12,,Yes,UNK,USGS,12.11,2310.0,Fair,,,,NONE
